review_scores_rating,name_sentiment,description_sentiment,neighborhood_overview_sentiment,host_duration_years,host_about_sentiment,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_phone_verified,host_email_verified,host_work_email_verified,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,years_since_first_review,years_since_last_review,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_sentiment,review_sentiment_average
4.6,0,5,0,6.8,0,0,0.5,-1,1,1,1,1,-1,1,-1,1,0.5,1,1,35,1,14,1,1,1125,1125,1,1125,1,0,0,0,0,20,0,0,3.591780822,1.969863014,-1,1,0,1,0,0.5,121,6.368421053
4.67,1,11,10,7.764383562,0,0.82,0.5,-1,1,8,1,1,-1,1,1,6,0.5,2,4,350,3,28,3,3,1125,1125,3,1125,1,7,17,17,17,19,3,3,3.55890411,0.336986301,-1,1,1,0,0,0.48,162,8.526315789
4.69,0,0,2,5.052054795,17,1,0.98,-1,38,80,1,1,1,1,1,4,0.5,2,3,188,14,999,4,14,1125,1125,13.7,1125,1,0,0,25,300,16,4,0,3.55890411,0.723287671,1,38,38,0,0,0.4,134,8.933333333
4.8,0,3,3,7.84109589,0,0,0,-1,2,2,1,1,-1,1,1,2,0.5,1,1,63,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,5,0,0,3.517808219,3.279452055,1,1,0,1,0,0.13,67,13.4
4.86,0,8,3,4.668493151,0,0,1,-1,1,3,1,1,-1,1,-1,3,0.5,1,2,84,1,10,1,1,10,10,1,10,1,0,0,0,0,36,0,0,3.526027397,3.273972603,-1,1,0,1,0,0.92,207,5.75
3.8,0,13,27,3.652054795,0,0,0.58,-1,5,5,1,-1,-1,1,-1,7,0.5,1,2,580,4,1125,4,4,1125,1125,4,1125,1,0,0,0,0,5,0,0,3.41369863,2.997260274,-1,5,5,0,0,0.13,37,7.4
3.67,0,13,27,3.652054795,0,0,0.58,-1,5,5,1,-1,-1,1,-1,7,0.5,2,3,580,4,1125,4,4,1125,1125,4,1125,1,0,0,0,0,6,0,0,3.438356164,3.287671233,-1,5,5,0,0,0.16,18,3
4.7,0,15,0,5.726027397,4,1,0.94,-1,1,5,1,1,-1,1,1,2,0.5,1,1,139,2,1125,2,2,1125,1125,2,1125,1,18,48,78,168,23,10,2,3.567123288,0.334246575,-1,1,0,1,0,0.58,153,6.652173913
4.5,0,5,0,7.487671233,0,0,0,-1,1,2,1,1,-1,1,1,3,0.5,1,2,160,2,3,2,2,3,3,2,3,1,0,0,0,0,2,0,0,3.561643836,2.890410959,-1,1,1,0,0,0.05,0,0
4.5,4,15,3,8.336986301,0,0,0,-1,1,1,1,1,-1,1,1,1,0.5,1,1,29,9,28,9,9,28,28,9,28,1,0,0,0,0,2,0,0,3.575342466,3.490410959,-1,1,0,1,0,0.05,15,7.5
5,0,6,3,7.75890411,7,1,0.5,-1,5,5,1,1,-1,1,1,2,0.5,1,1,59,7,1125,7,7,1125,1125,7,1125,1,0,0,0,0,6,0,0,3.578082192,2.720547945,-1,5,0,4,1,0.15,36,6
5,0,2,0,4.334246575,0,0,0,-1,1,1,1,1,-1,1,1,2,0.5,1,1,48,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,4,0,0,3.567123288,2.931506849,1,1,0,1,0,0.1,26,6.5
4.92,0,0,0,9.509589041,0,1,0.81,-1,1,1,1,1,-1,1,1,4,0.5,3,2,150,3,1125,2,3,1125,1125,2.7,1125,1,0,0,0,0,25,9,2,3.542465753,0.350684932,-1,1,1,0,0,0.63,203,8.12
4.5,3,22,11,3.597260274,0,1,0.86,-1,1,1,1,1,-1,1,1,4,0.5,2,2,268,14,365,14,14,1125,1125,14,1125,1,16,46,76,330,68,11,0,3.575342466,0.438356164,-1,1,1,0,0,1.7,439,6.651515152
5,2,5,0,6.747945205,0,1,0.33,-1,1,1,1,1,1,1,1,2,0.5,1,1,186,2,14,2,2,14,14,2,14,1,21,51,81,356,2,2,0,0.504109589,0.457534247,-1,1,0,1,0,0.79,14,7
4.57,0,9,3,6.526027397,0,0,0,-1,1,2,1,1,-1,1,1,2,0.5,1,1,70,1,31,1,1,31,31,1,31,1,0,0,0,0,8,0,0,3.591780822,3.484931507,-1,1,1,0,0,0.2,47,5.875
4.61,3,24,17,8.753424658,0,0,0,-1,1,1,1,1,-1,1,1,4,0.5,3,4,200,3,365,3,3,365,365,3,365,-1,0,0,0,0,24,0,0,3.536986301,1.58630137,-1,1,1,0,0,0.61,200,8.695652174
4.87,0,2,1,5.610958904,0,1,0.92,1,5,6,1,1,-1,1,-1,3,0.5,1,3,80,4,21,4,4,21,21,4,21,1,0,0,0,0,31,22,5,3.509589041,0.309589041,-1,4,0,4,0,0.79,239,8.24137931
5,0,4,0,6.969863014,20,1,0.8,-1,1,1,1,1,-1,1,1,6,0.5,3,3,440,4,60,2,4,60,60,4,60,1,10,21,43,43,4,4,3,0.394520548,0.336986301,-1,1,1,0,0,3.33,76,19
5,0,2,0,5.131506849,2,1,0.39,-1,1,2,1,1,-1,1,-1,1,0.5,1,1,180,1,7,1,1,7,7,1,7,1,8,20,26,26,3,2,1,3.561643836,0.304109589,-1,1,0,1,0,0.08,27,9
4.83,4,14,0,3.589041096,0,0.2,0,-1,1,4,1,1,-1,-1,-1,4,0.5,2,2,195,3,1125,3,3,1125,1125,3,1125,1,5,18,41,41,6,0,0,3.55890411,3.369863014,-1,1,1,0,0,0.15,48,9.6
4.52,0,19,10,11.32876712,0,1,1,-1,1,4,1,1,1,1,1,4,0.5,2,2,254,2,60,2,14,60,60,8,60,1,9,39,69,181,27,10,3,3.545205479,0.35890411,-1,1,1,0,0,0.68,153,5.666666667
5,2,8,-1,5.890410959,0,0.5,0.71,-1,1,1,1,1,-1,1,1,2,0.5,1,1,117,5,1125,3,5,1125,1125,4.3,1125,1,0,0,6,281,5,2,0,3.482191781,0.394520548,-1,1,0,1,0,0.13,16,3.2
5,0,6,0,8.649315068,0,0.63,0.62,-1,1,1,1,1,-1,1,1,2,0.5,1,2,65,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,4,4,2,1.216438356,0.317808219,-1,1,0,1,0,0.36,54,13.5
5,0,6,7,3.58630137,0,1,1,-1,1,1,1,-1,-1,1,-1,6,0.5,5,0,179,2,31,2,2,31,31,2,31,1,0,0,0,0,3,3,0,0.463013699,0.397260274,1,1,1,0,0,1.48,16,5.333333333
4.86,0,11,36,7.64109589,0,0.92,0.73,1,1,1,1,1,1,1,1,2,0.5,1,1,97,3,14,3,3,14,14,3,14,1,7,7,7,7,88,31,4,3.561643836,0.309589041,-1,1,0,1,0,2.21,963,10.94318182
5,2,0,0,4.863013699,23,1,0,-1,2,2,1,1,-1,1,1,1,0.5,1,1,2000,1,1125,1,1,1125,1125,1,1125,1,16,46,76,167,2,0,0,3.545205479,3.504109589,-1,2,0,2,0,0.05,24,12
5,1,13,15,5.416438356,13,0,0,-1,1,1,1,1,-1,1,-1,2,0.5,1,1,110,2,10,2,6,10,10,2.6,10,1,0,0,0,0,11,0,0,3.504109589,3.153424658,-1,1,1,0,0,0.28,151,13.72727273
4.56,0,12,6,3.630136986,12,1,1,1,2,2,1,1,-1,1,-1,1,0.5,1,1,61,2,31,2,2,1125,1125,2,1125,1,0,23,50,60,41,14,0,3.55890411,0.44109589,-1,2,0,2,0,1.03,284,6.926829268
5,0,17,7,7.353424658,0,0.5,0.5,-1,1,1,1,1,-1,1,1,12,0.5,5,7,425,4,1125,4,4,1125,1125,4,1125,1,0,0,0,0,4,2,0,3.389041096,0.567123288,-1,1,1,0,0,0.11,48,12
5,1,12,10,8.476712329,19,0,0,-1,5,5,1,1,-1,1,1,6,0.5,3,4,120,7,120,7,7,120,120,7,120,1,0,0,0,0,5,0,0,3.531506849,2.597260274,-1,5,5,0,0,0.13,30,6
4.57,4,23,8,7.665753425,8,1,0.83,1,2,2,1,1,1,1,1,8,0.5,4,6,429,2,1125,2,2,1125,1125,2,1125,1,0,0,0,38,7,0,0,3.501369863,3.356164384,-1,1,1,0,0,0.18,53,7.571428571
4.88,0,11,3,3.575342466,11,0,0,-1,3,3,1,1,-1,1,1,2,0.5,1,1,45,4,90,4,4,90,90,4,90,1,0,0,0,0,9,0,0,3.550684932,2.802739726,-1,2,0,2,0,0.23,70,7.777777778
4.89,0,18,-2,7.693150685,0,1,0.89,1,1,1,1,1,-1,1,1,1,0.5,1,1,60,1,7,1,1,7,7,1,7,1,8,32,43,43,64,21,3,3.547945205,0.320547945,-1,1,0,1,0,1.62,483,7.546875
5,0,12,3,8.671232877,17,0,0,-1,1,1,1,1,1,1,-1,2,0.5,1,1,70,1,10,1,1,10,10,1,10,1,0,0,0,0,1,0,0,3.556164384,3.556164384,-1,1,0,1,0,0.03,12,12
4.97,2,7,1,5.534246575,16,1,0.98,1,1,1,1,1,-1,1,-1,2,0.5,1,1,81,1,1125,1,1,1125,1125,1,1125,1,0,0,5,5,38,32,5,3.542465753,0.304109589,-1,1,0,1,0,0.96,271,7.131578947
5,0,4,10,3.57260274,0,0,0,-1,1,4,1,1,1,1,1,4,0.5,2,3,200,2,1125,2,4,1125,1125,3.3,1125,1,0,0,0,0,3,0,0,3.523287671,3.465753425,-1,1,1,0,0,0.08,49,16.33333333
5,0,5,0,6.42739726,0,0,0,-1,1,1,1,1,-1,1,-1,2,0.5,1,1,55,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,1,0,0,3.528767123,3.528767123,-1,1,0,1,0,0.03,9,9
4.93,0,14,8,3.575342466,0,0.5,0,-1,1,3,1,1,-1,1,-1,2,0.5,1,1,100,2,1125,2,2,1125,1125,2,1125,1,0,12,42,43,29,0,0,3.542465753,1.323287671,-1,1,0,1,0,0.73,308,11
5,0,6,-2,6.424657534,0,0,0,-1,1,1,1,1,-1,1,1,5,0.5,2,3,130,2,3,2,2,3,3,2,3,1,0,0,0,0,4,0,0,3.484931507,3.331506849,-1,1,1,0,0,0.1,55,13.75
4.56,0,9,7,8.484931507,0,0,0,-1,1,2,1,1,-1,1,1,2,0.5,1,1,80,2,7,2,2,7,7,2,7,1,0,0,0,0,9,0,0,3.430136986,2.832876712,1,1,1,0,0,0.24,72,8
4.86,0,4,0,4.408219178,0,0,0,-1,1,2,1,1,-1,1,-1,1,0.5,1,1,30,2,20,2,2,20,20,2,20,1,0,0,0,0,9,0,0,3.561643836,3.293150685,-1,1,0,1,0,0.23,36,4
4.49,0,5,0,3.567123288,0,0,0,-1,1,2,1,1,-1,1,-1,2,0.5,1,1,500,1,12,1,1,12,12,1,12,1,28,58,88,88,41,0,0,3.473972603,2.81369863,1,1,0,1,0,1.06,192,4.8
5,0,18,0,8.81369863,2,1,1,-1,1,1,1,1,-1,1,-1,4,0.5,2,2,220,1,1125,1,1,1125,1125,1,1125,1,0,0,3,3,2,0,0,3.487671233,3.468493151,-1,1,1,0,0,0.05,19,9.5
5,0,12,4,7.564383562,8,0,0,-1,1,1,1,1,-1,1,1,2,0.5,1,1,159,7,14,7,7,14,14,7,14,1,0,0,0,0,4,0,0,3.484931507,3.37260274,-1,1,1,0,0,0.1,43,10.75
4.86,0,3,6,5.328767123,6,0,0,-1,1,1,1,1,-1,1,1,2,0.5,1,1,75,2,7,2,2,7,7,2,7,1,0,0,0,0,14,0,0,3.523287671,3.120547945,1,1,0,1,0,0.36,114,8.142857143
4.67,0,17,9,5.684931507,2,0,0,-1,1,1,1,1,-1,1,-1,4,0.5,2,2,150,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,6,0,0,3.520547945,2.008219178,-1,1,1,0,0,0.15,84,14
4.93,1,10,0,9.695890411,0,0,0,-1,9,12,1,1,-1,1,1,2,0.5,1,1,75,1,15,1,1,15,15,1,15,1,0,0,0,0,41,0,0,3.526027397,2.808219178,-1,6,2,4,0,1.04,262,6.390243902
4.88,0,0,5,3.602739726,0,1,0.95,1,2,8,1,1,-1,1,1,3,0.5,2,2,116,1,5,1,1,5,5,1,5,1,0,0,0,69,118,88,9,3.331506849,0.328767123,-1,2,0,2,0,3.2,772,6.542372881
5,0,0,0,5.210958904,0,0.6,0.55,-1,2,2,1,1,-1,1,1,1,0.5,1,1,100,1,3,1,1,3,3,1,3,1,0,0,0,0,10,10,0,0.838356164,0.504109589,-1,1,0,1,0,1.52,124,12.4
5,4,14,7,3.55890411,0,0,0,-1,1,1,1,1,1,1,-1,7,0.5,4,5,195,8,14,8,8,14,14,8,14,1,0,0,0,0,1,0,0,3.394520548,3.394520548,1,1,1,0,0,0.03,12,12
5,0,4,0,5.62739726,0,1,1,-1,1,2,1,1,1,1,1,6,0.5,3,3,300,1,1125,1,1,1125,1125,1,1125,1,0,3,13,14,3,0,0,3.487671233,3.389041096,-1,1,1,0,0,0.08,28,9.333333333
4.58,0,17,5,3.821917808,25,1,0.97,-1,23,30,1,1,-1,1,1,2,0.5,1,1,204,1,1125,1,2,1125,1125,1.9,1125,1,4,19,49,232,38,20,2,3.484931507,0.345205479,-1,9,0,9,0,0.98,279,7.342105263
4.91,0,7,2,8.449315068,9,1,0.84,-1,1,1,1,1,-1,1,1,2,0.5,1,1,99,2,1125,2,2,1125,1125,2,1125,1,8,22,52,271,53,11,6,3.534246575,0.312328767,-1,1,0,1,0,1.35,545,10.48076923
4.88,2,8,15,4.917808219,0,1,1,-1,1,1,1,1,-1,1,1,6,0.5,4,4,180,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,9,2,0,3.432876712,0.490410959,1,1,1,0,0,0.24,52,5.777777778
4.65,0,7,6,3.578082192,8,1,1,-1,5,5,1,-1,-1,1,1,1,0.5,1,1,100,4,1125,4,4,1125,1125,4,1125,1,0,0,8,215,53,10,0,3.520547945,0.536986301,1,5,2,3,0,1.35,473,8.924528302
4.82,0,1,0,5.950684932,0,0.91,0.67,-1,18,29,1,1,-1,1,1,4,0.5,1,2,140,14,1125,2,14,1125,1125,13.9,1125,1,8,29,39,40,34,6,0,3.424657534,0.454794521,-1,14,14,0,0,0.89,300,8.823529412
3,0,10,0,4.153424658,0,0,0,-1,1,1,1,1,-1,1,1,4,0.5,2,2,200,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2,0,0,3.42739726,3.38630137,1,1,1,0,0,0.05,14,7
4.5,0,0,6,4.334246575,0,0,1,-1,1,10,1,1,-1,1,-1,2,0.5,0,0,55,1,7,1,2,7,7,1.3,7,1,0,0,0,0,8,0,0,3.476712329,3.263013699,1,1,0,1,0,0.21,55,6.875
4.93,-2,4,4,3.597260274,0,0,0,-1,1,1,1,-1,-1,1,-1,2,0.5,1,1,36,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,15,0,0,3.501369863,2.797260274,1,1,0,1,0,0.38,94,6.266666667
4.31,0,15,3,3.821917808,25,1,0.97,-1,23,30,1,1,-1,1,1,2,0.5,1,1,267,2,1125,1,3,1125,1125,2.7,1125,1,3,17,47,80,52,27,1,3.490410959,0.345205479,-1,9,0,9,0,1.34,266,5.115384615
4.52,0,17,3,3.821917808,25,1,0.97,-1,23,30,1,1,-1,1,1,2,0.5,1,1,284,1,1125,1,2,1125,1125,1.9,1125,1,4,11,41,70,83,41,3,3.482191781,0.339726027,-1,9,0,9,0,2.14,546,6.578313253
4.2,0,20,6,3.821917808,25,1,0.97,-1,23,30,1,1,-1,1,1,2,0.5,1,1,275,1,1125,1,2,1125,1125,1.9,1125,1,8,25,55,323,35,14,2,3.493150685,0.309589041,1,9,0,9,0,0.9,139,3.971428571
4.29,0,20,3,3.821917808,25,1,0.97,-1,23,30,1,1,-1,1,1,2,0.5,1,1,275,1,1125,1,2,1125,1125,2,1125,1,7,33,63,338,51,25,2,3.473972603,0.37260274,1,9,0,9,0,1.32,315,6.176470588
4.67,2,5,0,3.550684932,0,0,0,-1,1,2,1,1,-1,1,-1,2,0.5,1,1,55,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,12,0,0,3.523287671,3.219178082,1,1,0,1,0,0.31,95,7.916666667
4.5,2,11,2,3.547945205,0,0,0,-1,2,2,1,-1,-1,1,1,2,0.5,1,1,50,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2,0,0,3.465753425,3.446575342,1,2,1,1,0,0.05,22,11
4.73,0,10,0,7.893150685,0,1,0.99,1,9,12,1,1,-1,1,1,2,0.5,0,1,300,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,15,0,0,3.298630137,2.783561644,-1,8,4,4,0,0.41,125,8.333333333
5,1,4,0,9.591780822,4,1,1,-1,2,5,1,1,-1,1,1,6,0.5,4,4,120,21,60,2,21,60,60,20.9,60,1,0,0,0,35,1,0,0,3.37260274,3.37260274,1,2,2,0,0,0.03,3,3
4.86,2,11,2,7.865753425,0,1,1,-1,3,3,1,1,1,1,1,4,0.5,2,2,100,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,7,0,0,3.42739726,3.309589041,1,1,1,0,0,0.18,29,4.142857143
4.95,0,0,0,3.602739726,0,1,0.95,1,2,8,1,1,-1,1,1,3,0.5,2,2,132,1,1125,1,1,1125,1125,1,1125,1,0,8,37,45,21,17,4,3.334246575,0.345205479,-1,2,0,2,0,0.57,249,11.85714286
4.83,0,6,0,6.542465753,2,0,0.67,-1,1,1,1,1,-1,1,1,2,0.5,1,1,80,20,1125,20,20,1125,1125,20,1125,1,0,0,0,0,7,2,1,3.545205479,0.336986301,-1,1,1,0,0,0.18,71,10.14285714
4.91,0,8,14,7.553424658,0,1,1,-1,1,2,1,1,-1,1,1,2,0.5,1,1,130,5,90,5,5,90,90,5,90,1,0,0,0,0,11,2,1,3.432876712,0.35890411,-1,1,1,0,0,0.29,114,10.36363636
4.66,0,7,6,3.578082192,8,1,1,-1,5,5,1,-1,-1,1,1,1,0.5,1,1,100,4,1125,4,4,1125,1125,4,1125,1,0,0,8,216,38,7,0,3.350684932,0.536986301,1,5,2,3,0,1.02,378,9.947368421
5,0,4,6,10.84657534,9,1,0.8,-1,1,12,1,1,1,1,1,4,0.5,2,2,150,7,1125,7,7,1125,1125,7,1125,1,0,0,0,72,8,3,1,3.380821918,0.375342466,-1,1,1,0,0,0.21,101,12.625
4.88,0,7,2,3.720547945,0,1,0.96,1,2,3,1,1,-1,1,1,2,0.5,1,1,52,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,25,11,2,3.468493151,0.367123288,1,2,0,2,0,0.65,202,8.08
4.93,1,7,1,5.709589041,0,1,1,-1,1,1,1,-1,-1,1,-1,2,0.5,1,1,85,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,14,7,0,3.484931507,0.394520548,1,1,0,1,0,0.36,90,6.428571429
5,1,15,8,3.542465753,3,0,0,-1,1,1,1,1,-1,1,-1,6,0.5,3,3,272,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2,0,0,3.482191781,3.405479452,-1,1,1,0,0,0.05,24,12
4.95,0,6,4,5.682191781,0,0,0,-1,1,1,1,1,-1,1,1,2,0.5,1,1,80,2,14,2,2,14,14,2,14,1,0,0,0,0,20,0,0,3.484931507,2.890410959,-1,1,0,1,0,0.52,190,10
4.25,0,0,0,5.835616438,0,0,0,-1,1,1,1,1,-1,1,-1,2,0.5,1,1,115,3,35,3,3,35,35,3,35,1,0,0,0,0,4,0,0,3.457534247,3.290410959,1,1,1,0,0,0.1,13,3.25
4.83,2,5,0,3.547945205,0,0,0,-1,2,2,1,-1,-1,1,1,4,0.5,2,2,150,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,6,0,0,3.520547945,3.350684932,1,2,1,1,0,0.15,54,9
5,0,20,2,3.539726027,0,0,0,-1,1,1,1,-1,-1,1,1,2,0.5,1,1,99,3,10,3,3,10,10,3,10,1,0,0,0,0,2,0,0,3.424657534,3.389041096,-1,1,1,0,0,0.05,27,13.5
4.33,0,4,3,4.709589041,3,0,1,-1,8,8,1,1,-1,1,1,2,0.5,1,2,167,1,30,1,1,1125,1125,1,1125,1,0,0,0,0,3,0,0,3.375342466,3.356164384,1,8,8,0,0,0.08,19,6.333333333
5,0,5,3,7.276712329,13,0,0,-1,1,1,1,1,-1,1,1,2,0.5,0,1,52,1,90,1,1,1125,1125,1,1125,1,0,0,0,0,10,0,0,3.487671233,2.260273973,1,1,1,0,0,0.26,73,7.3
5,3,3,0,7.063013699,7,0,0,-1,1,1,1,1,-1,1,1,2,0.5,1,1,100,1,3,1,2,3,3,1.3,3,1,0,0,0,0,1,0,0,3.484931507,3.484931507,1,1,0,1,0,0.03,8,8
4.9,2,19,18,3.542465753,0,0.73,1,-1,5,14,1,1,-1,1,1,1,0.5,1,1,120,27,1125,27,27,1125,1125,27,1125,1,0,0,0,130,21,0,0,3.484931507,3.293150685,-1,5,0,5,0,0.54,136,6.476190476
5,1,23,4,7.726027397,0,0,0,-1,2,2,1,1,-1,1,-1,2,0.5,1,1,60,4,120,4,4,120,120,4,120,1,0,0,0,0,1,0,0,3.41369863,3.41369863,-1,1,0,1,0,0.03,8,8
5,0,7,0,3.556164384,0,1,0.88,-1,3,4,1,1,-1,1,1,2,0.5,1,1,138,2,1125,2,2,1125,1125,2,1125,1,0,0,0,246,1,0,0,3.454794521,3.454794521,-1,3,0,3,0,0.03,11,11
4.7,0,7,0,3.556164384,0,1,0.88,-1,3,4,1,1,-1,1,1,1,0.5,1,1,75,2,1125,2,2,1125,1125,2,1125,1,8,18,48,285,37,26,5,3.353424658,0.320547945,-1,3,0,3,0,0.99,281,7.805555556
4.65,0,13,0,12.11232877,0,1,1,-1,5,5,1,1,-1,1,1,2,0.5,1,0,245,1,1125,1,2,1125,1125,1,1125,1,24,54,84,227,68,68,10,1.068493151,0.306849315,1,5,0,5,0,7.23,445,6.544117647
4,3,5,0,3.619178082,0,0.75,0.33,-1,1,1,1,1,-1,1,-1,2,0.5,1,1,80,1,30,1,1,30,30,1,30,1,0,1,4,4,17,0,0,3.498630137,3.082191781,1,1,1,0,0,0.44,98,5.764705882
4.67,2,2,0,3.534246575,3,0,0,-1,1,1,1,1,-1,1,1,2,0.5,1,1,31,1,4,1,1,4,4,1,4,1,0,0,0,0,9,0,0,3.449315068,3.342465753,1,1,0,1,0,0.23,85,9.444444444
4.57,0,22,6,11.23013699,7,0,0,-1,1,1,1,1,-1,1,1,6,0.5,5,4,120,2,20,2,2,20,20,2,20,1,0,0,0,0,7,0,0,3.504109589,3.002739726,-1,1,1,0,0,0.18,50,7.142857143
4.73,0,7,0,3.556164384,0,1,0.88,-1,3,4,1,1,-1,1,1,1,0.5,1,1,75,2,1125,2,2,1125,1125,2,1125,1,9,27,57,72,40,29,4,3.380821918,0.326027397,-1,3,0,3,0,1.07,350,8.75
4.38,0,10,12,8.205479452,0,0,0,-1,1,2,1,1,-1,1,1,4,0.5,2,2,500,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,26,0,0,3.501369863,3.01369863,-1,1,1,0,0,0.67,173,6.653846154
4.31,0,6,0,3.547945205,0,0.86,1,-1,4,5,1,1,-1,1,1,2,0.5,1,1,266,1,1086,1,1,1125,1125,1,1125,1,21,47,76,346,39,26,3,3.421917808,0.35890411,1,4,0,0,0,1.03,200,5.128205128
4.54,0,6,0,3.547945205,0,0.86,1,-1,4,5,1,1,-1,1,1,3,0.5,1,3,330,1,1125,1,1,1125,1125,1,1125,1,15,37,65,320,13,10,1,3.336986301,0.342465753,1,4,0,0,0,0.35,75,5.769230769
4.4,0,6,0,3.547945205,0,0.86,1,-1,4,5,1,1,-1,1,1,3,0.5,1,3,359,1,1125,1,1,1125,1125,1,1125,1,18,42,71,330,5,4,1,1.364383562,0.361643836,1,4,0,0,0,0.38,7,1.4
4.84,0,5,0,3.646575342,0,1,0.99,-1,1,3,1,-1,-1,1,1,2,0.5,1,1,87,3,10,3,3,1125,1125,3,1125,1,0,0,23,263,69,24,2,3.482191781,0.301369863,1,1,1,0,0,1.78,443,6.420289855
4.8,2,0,0,6.517808219,0,0.47,0.13,-1,1,1,1,1,-1,1,1,5,0.5,3,4,66,2,1125,2,2,1125,1125,2,1125,1,2,2,2,2,5,1,1,3.501369863,0.375342466,-1,1,1,0,0,0.13,27,5.4
4.59,0,14,15,9.290410959,0,1,1,-1,1,1,1,1,-1,1,-1,3,0.5,0,2,85,1,30,1,1,1125,1125,1,1125,1,0,0,0,28,73,0,0,3.443835616,2.81369863,1,1,1,0,0,1.91,520,7.123287671
4.97,3,4,8,7.791780822,0,1,0.97,1,1,1,1,1,-1,1,1,2,0.5,1,1,81,2,10,2,2,10,10,2,10,1,7,10,10,10,180,83,6,3.471232877,0.326027397,-1,1,1,0,0,4.66,2215,12.37430168
4.8,4,19,18,3.542465753,0,0.73,1,-1,5,14,1,1,-1,1,1,1,0.5,1,1,98,30,1125,30,30,1125,1125,30,1125,1,4,34,64,154,6,0,0,3.498630137,3.42739726,1,5,0,5,0,0.15,42,7
4.5,2,19,18,3.542465753,0,0.73,1,-1,5,14,1,1,-1,1,1,3,0.5,1,2,90,30,1125,30,30,1125,1125,30,1125,1,0,0,0,268,20,0,0,3.465753425,2.950684932,1,5,0,5,0,0.52,104,5.2
4.82,0,19,18,3.542465753,0,0.73,1,-1,5,14,1,1,-1,1,1,1,0.5,1,2,72,60,300,60,60,1125,1125,60,1125,1,0,0,0,268,29,0,0,3.484931507,2.81369863,1,5,0,5,0,0.75,253,8.724137931
4.76,0,19,12,3.523287671,0,1,1,1,1,1,1,1,-1,1,1,1,0.5,1,1,111,1,1,1,1,1,1,1,1,1,0,0,0,57,45,7,0,3.509589041,0.501369863,-1,1,0,1,0,1.15,355,7.888888889
4.73,2,13,0,3.523287671,13,0,0,-1,1,1,1,1,-1,1,1,2,0.5,1,1,120,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,16,0,0,3.479452055,2.331506849,-1,1,1,0,0,0.41,150,9.375
4.86,0,8,2,4.068493151,2,0,0.67,-1,3,3,1,1,1,1,-1,1,0.5,1,1,999,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,8,0,0,3.512328767,3.42739726,-1,3,0,3,0,0.2,56,7
5,0,15,2,3.980821918,0,0,0,-1,1,2,1,1,-1,1,-1,2,0.5,1,1,35,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,1,0,0,3.493150685,3.493150685,-1,1,0,1,0,0.03,12,12
4.63,3,15,3,3.55890411,0,0.8,0.93,1,1,3,1,-1,-1,1,1,2,0.5,2,2,51,4,1125,4,4,1125,1125,4,1125,1,1,10,34,34,57,19,2,3.506849315,0.328767123,1,1,0,1,0,1.46,467,8.192982456
4.77,0,3,2,6.539726027,24,0,0,-1,16,21,1,1,1,1,1,1,0.5,1,1,40,1,15,1,1,1125,1125,1,1125,1,0,0,0,0,39,0,0,3.482191781,2.794520548,1,10,0,10,0,1.01,226,5.947368421
4.67,0,15,16,7.747945205,3,0,0,-1,2,3,1,1,-1,1,1,2,0.5,1,1,80,100,1125,100,100,1125,1125,100,1125,1,0,0,0,0,52,0,0,3.484931507,2.350684932,-1,1,1,0,0,1.34,288,5.538461538
4.25,3,0,0,4.528767123,1,0,0,-1,1,3,1,1,-1,1,1,2,0.5,1,1,50,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,4,0,0,3.468493151,3.336986301,1,1,0,1,0,0.1,8,2
